entry,名称,分组,定位,class,subclass,InventoryType,槽位,装等,白字属性,绿字归一值,绿字最终值,绿字最终随机系数,属性条数,模板原始属性总和,250归一属性总和,随机前后总属性比,插槽数量,插槽1颜色,插槽2颜色,插槽Bonus,伤害,攻速毫秒,DPS,护甲,格挡值,基准entry,基准名称,基准装等,基准class,基准subclass,基准InventoryType,预算回退方式,等价词条映射,外观entry,外观名称,displayid,外观品质,外观物品装等,外观需求等级
101051,圣殿骑士之宝珠,副手,治疗,4,0,23,副手物品,250,耐力+61；智力+61；精神+53,法术强度+93；暴击等级+52,法术强度+95；暴击等级+56,法术强度×1.0215；暴击等级×1.0769,5,305,320,1.0188,2,蓝色,黄色,0,,,,,,47309,幻变咒符,245,4,0,23,无,,30911,净化节杖,39420,4,151,70
101052,星陨圣契,副手,治疗,4,0,23,副手物品,250,耐力+60；智力+60；精神+52,法术强度+94；急速等级+53,法术强度+98；急速等级+48,法术强度×1.0426；急速等级×0.9057,5,364,319,0.9969,1,黄色,,0,,,,,,50423,永恒暮色日晷,264,4,0,23,无,,30872,黑暗秘密编年史,45211,4,141,70
101053,死亡骑士之秘银,副手,治疗,4,0,23,副手物品,250,耐力+61；智力+61；精神+53,法术强度+93；暴击等级+52,法术强度+88；暴击等级+54,法术强度×0.9462；暴击等级×1.0385,5,305,320,0.9906,0,,,0,,,,,,47138,炽光圣杯,245,4,0,23,无,,32350,灵感之触,41453,4,141,70
101054,暗影之圣契,副手,治疗,4,0,23,副手物品,250,耐力+68；智力+60；精神+57,法术强度+91；急速等级+44,法术强度+98；急速等级+47,法术强度×1.0769；急速等级×1.0682,5,271,320,1.0312,2,蓝色,黄色,0,,,,,,45271,愈石者,232,4,0,23,无,,32361,盲眼先知圣像,45275,4,141,70
101055,黑翼之巢护盾,盾牌,法系输出,4,6,14,盾牌,250,耐力+61；智力+61,法术强度+93；急速等级+52；暴击等级+52,法术强度+97；急速等级+50；暴击等级+57,法术强度×1.0430；急速等级×0.9615；暴击等级×1.0962,5,305,319,1.0219,2,黄色,蓝色,0,,,,8430,241,47287,决心壁垒,245,4,6,14,无,,30314,相位壁垒,40867,5,175,70
101056,蚀日·大盾,盾牌,法系输出,4,6,14,盾牌,250,耐力+61；智力+61,法术强度+93；急速等级+52；暴击等级+52,法术强度+90；急速等级+49；暴击等级+57,法术强度×0.9677；急速等级×0.9423；暴击等级×1.0962,5,305,319,0.9969,1,蓝色,,0,,,,8430,241,47079,圣洁壁垒,245,4,6,14,无,,34986,野蛮角斗士的屏障,49154,4,159,70
101057,魔能盾牌,盾牌,法系输出,4,6,14,盾牌,250,耐力+60；智力+60,法术强度+93；急速等级+53；暴击等级+53,法术强度+88；急速等级+50；暴击等级+56,法术强度×0.9462；急速等级×0.9434；暴击等级×1.0566,5,344,319,0.9843,1,红色,,0,,,,8496,229,47448,决心壁垒,258,4,6,14,无,,35073,野蛮角斗士的壁垒,49153,4,159,70
101058,月刃·大盾,盾牌,法系输出,4,6,14,盾牌,250,耐力+60；智力+60,法术强度+93；急速等级+53；暴击等级+53,法术强度+98；急速等级+53；暴击等级+52,法术强度×1.0538；急速等级×1.0000；暴击等级×0.9811,5,344,319,1.0125,1,黄色,,0,,,,8496,229,47085,圣洁壁垒,258,4,6,14,无,,35094,野蛮角斗士的墙盾,49155,4,159,70
101059,冰冠堡垒坚盾,盾牌,治疗,4,6,14,盾牌,250,耐力+57；智力+54,每5秒法力回复+28；暴击等级+46；法术强度+84,每5秒法力回复+26；暴击等级+49；法术强度+88,每5秒法力回复×0.9286；暴击等级×1.0652；法术强度×1.0476,5,256,269,1.0186,2,蓝色,黄色,0,,,,8430,241,48040,库卡隆的荣耀,245,4,6,14,无,,34185,折戟壁垒,48907,4,154,70
101060,命运之护盾,盾牌,治疗,4,6,14,盾牌,250,耐力+60；智力+60,法术强度+93；急速等级+53；每5秒法力回复+27,法术强度+95；急速等级+53；每5秒法力回复+28,法术强度×1.0215；急速等级×1.0000；每5秒法力回复×1.0370,5,296,293,1.0102,1,黄色,,0,,,,8462,235,51791,蓝龙军团的失落之盾,251,4,6,14,无,,34231,天使命运之盾,48906,4,154,70
101061,恩泽盾牌,盾牌,治疗,4,6,14,盾牌,250,耐力+57；智力+54,每5秒法力回复+28；暴击等级+46；法术强度+84,每5秒法力回复+26；暴击等级+44；法术强度+92,每5秒法力回复×0.9286；暴击等级×0.9565；法术强度×1.0952,5,256,269,1.0149,0,,,0,,,,8430,241,47963,警觉护盾,245,4,6,14,无,,30909,安东尼达斯的专注纹章盾,45204,4,151,70
101062,静潮之壁垒,盾牌,治疗,4,6,14,盾牌,250,耐力+60；智力+60,法术强度+93；急速等级+53；每5秒法力回复+27,法术强度+98；急速等级+50；每5秒法力回复+28,法术强度×1.0538；急速等级×0.9434；每5秒法力回复×1.0370,5,296,293,1.0102,0,,,0,,,,8462,235,51791,蓝龙军团的失落之盾,251,4,6,14,无,,32375,埃辛诺斯壁垒,45653,4,151,70
101063,灵光大盾,盾牌,坦克,4,6,14,盾牌,250,力量+79；耐力+119,防御等级+42；格挡等级+37；招架等级+45,防御等级+39；格挡等级+34；招架等级+45,防御等级×0.9286；格挡等级×0.9189；招架等级×1.0000,5,324,322,0.9814,0,,,0,,,,8462,235,50794,无尽寒冬,251,4,6,14,无,,33661,复仇角斗士的屏障,42376,4,146,70
101064,风暴峭壁之塔盾,盾牌,坦克,4,6,14,盾牌,250,力量+79；耐力+106,防御等级+42；躲闪等级+31；格挡等级+40,防御等级+41；躲闪等级+28；格挡等级+37,防御等级×0.9762；躲闪等级×0.9032；格挡等级×0.9250,5,271,298,0.9765,1,红色,,0,,,,8394,246,45587,奥尔加隆的壁垒,239,4,6,14,无,,30882,圣光壁垒,44863,4,141,70
101065,幽魂之地大盾,盾牌,坦克,4,6,14,盾牌,250,力量+79；耐力+119,防御等级+42；格挡等级+37；招架等级+45,防御等级+43；格挡等级+38；招架等级+42,防御等级×1.0238；格挡等级×1.0270；招架等级×0.9333,5,324,322,0.9969,0,,,0,,,,8462,235,50794,无尽寒冬,251,4,6,14,无,,30889,卡兹洛加之心,44865,4,141,70
101066,镇世塔盾,盾牌,坦克,4,6,14,盾牌,250,力量+79；耐力+106,防御等级+42；躲闪等级+31；格挡等级+40,防御等级+42；躲闪等级+33；格挡等级+40,防御等级×1.0000；躲闪等级×1.0645；格挡等级×1.0000,5,271,298,1.0067,1,蓝色,,0,,,,8394,246,45587,奥尔加隆的壁垒,239,4,6,14,无,,32255,魔石壁垒,44869,4,141,70
101067,无尽之战斧,武器,力量输出,2,0,13,单手武器,250,力量+47；耐力+91,暴击等级+38；命中等级+31；精准等级+43,暴击等级+41；命中等级+29；精准等级+40,暴击等级×1.0789；命中等级×0.9355；精准等级×0.9302,5,199,250,0.9920,1,红色,,0,229.32-426.39,1600,204.91,,,40402,最后的笑容,226,2,0,13,同子类坦克评级等价替换,防御等级→暴击等级；招架等级→精准等级,34995,野蛮角斗士的切碎者,49150,4,154,70
101068,卡拉赞利斧,武器,力量输出,2,0,13,单手武器,250,力量+61；耐力+92,暴击等级+33；护甲穿透等级+34；命中等级+28,暴击等级+36；护甲穿透等级+36；命中等级+30,暴击等级×1.0909；护甲穿透等级×1.0588；命中等级×1.0714,5,267,248,1.0282,0,,,0,228.09-425.07,1600,204.11,,,51795,托格拜恩，冰霜之王的战斧,258,2,0,13,同子类坦克评级等价替换,防御等级→暴击等级；招架等级→护甲穿透等级；躲闪等级→命中等级,35110,野蛮角斗士的战斧,49152,4,154,70
101069,晨星断空短斧,武器,力量输出,2,0,13,单手武器,250,力量+63；耐力+91,精准等级+32；暴击等级+25；命中等级+35,精准等级+35；暴击等级+23；命中等级+38,精准等级×1.0938；暴击等级×0.9200；命中等级×1.0857,5,208,246,1.0163,1,蓝色,,0,228.50-425.01,1600,204.22,,,50290,法瑞克的断腕斧,232,2,0,13,同子类坦克评级等价替换,防御等级→精准等级；招架等级→暴击等级；格挡等级→命中等级,33669,复仇角斗士的利斧,46962,4,146,70
101070,缚霜者之手斧,武器,敏捷输出,2,0,13,单手武器,250,敏捷+54；耐力+46,攻击强度+92；暴击等级+45；急速等级+25,攻击强度+85；暴击等级+44；急速等级+25,攻击强度×0.9239；暴击等级×0.9778；急速等级×1.0000,5,250,262,0.9695,0,,,0,370.46-690.07,2600,203.95,,,48043,冰锋,245,2,0,13,无,,32236,涨潮,44959,4,141,70
101071,冰封断空短斧,武器,敏捷输出,2,0,13,单手武器,250,敏捷+61；耐力+47,攻击强度+93；暴击等级+45；护甲穿透等级+35,攻击强度+89；暴击等级+41；护甲穿透等级+38,攻击强度×0.9570；暴击等级×0.9111；护甲穿透等级×1.0857,5,283,281,0.9822,1,黄色,,0,371.24-689.88,2600,204.06,,,50787,冰霜巨人的斩首斧,251,2,0,13,无,,32254,残酷者,44960,4,141,70
101072,星陨冻结手斧,武器,敏捷输出,2,0,13,单手武器,250,敏捷+37；耐力+70,攻击强度+113；暴击等级+35；命中等级+46,攻击强度+112；暴击等级+38；命中等级+43,攻击强度×0.9912；暴击等级×1.0857；命中等级×0.9348,5,228,301,0.9967,1,蓝色,,0,373.59-694.35,2600,205.37,,,46031,疯狂之触,219,2,0,13,无,,33476,无情利斧,46999,4,138,70
101073,祖达克之短斧,武器,坦克,2,0,13,单手武器,250,力量+61；耐力+92,防御等级+33；招架等级+34；躲闪等级+28,防御等级+34；招架等级+36；躲闪等级+30,防御等级×1.0303；招架等级×1.0588；躲闪等级×1.0714,5,267,248,1.0202,1,蓝色,,0,228.09-425.07,1600,204.11,,,51795,托格拜恩，冰霜之王的战斧,258,2,0,13,无,,28433,邪恶位面战斧,41630,4,136,70
101074,霜痕·利斧,武器,坦克,2,0,13,单手武器,250,力量+53；耐力+91,防御等级+30；招架等级+32；躲闪等级+27,防御等级+28；招架等级+35；躲闪等级+28,防御等级×0.9333；招架等级×1.0938；躲闪等级×1.0370,5,284,233,1.0086,1,红色,,0,228.57-426.32,1600,204.65,,,51947,托格班恩，霜育王之斧,271,2,0,13,无,,31965,残酷角斗士的利斧,41559,4,136,70
101075,群星之手斧,武器,坦克,2,0,13,单手武器,250,力量+61；耐力+92,防御等级+33；招架等级+34；躲闪等级+28,防御等级+36；招架等级+34；躲闪等级+28,防御等级×1.0909；招架等级×1.0000；躲闪等级×1.0000,5,267,248,1.0121,1,黄色,,0,228.09-425.07,1600,204.11,,,51795,托格拜恩，冰霜之王的战斧,258,2,0,13,无,,29924,虚空梦魇,42177,4,134,70
101076,降临战斧,武器,力量输出,2,1,17,双手武器,250,力量+155；耐力+162,命中等级+74；暴击等级+89,命中等级+81；暴击等级+92,命中等级×1.0946；暴击等级×1.0337,4,457,480,1.0208,2,红色,黄色,0,764.34-1147.54,3600,265.54,,,48713,洛萨战斧,245,2,1,17,无,,30316,毁灭,41560,5,175,70
101077,大地驭雷破城斧,武器,力量输出,2,1,17,双手武器,250,力量+155；耐力+162,命中等级+74；暴击等级+89,命中等级+75；暴击等级+97,命中等级×1.0135；暴击等级×1.0899,4,457,480,1.0188,2,黄色,蓝色,0,764.34-1147.54,3600,265.54,,,48695,莫克什，舐血者,245,2,1,17,无,,34997,野蛮角斗士的斩首斧,49149,4,154,70
101078,幽影·战斧,武器,力量输出,2,1,17,双手武器,250,力量+155；耐力+162,暴击等级+94；护甲穿透等级+85,暴击等级+97；护甲穿透等级+82,暴击等级×1.0319；护甲穿透等级×0.9647,4,474,496,1.0000,0,,,0,764.34-1147.54,3600,265.54,,,47285,双刃屠斧,245,2,1,17,无,,33670,复仇角斗士的斩首斧,47732,4,146,70
101079,轰雷重斧,武器,力量输出,2,1,17,双手武器,250,力量+146；耐力+162,护甲穿透等级+82；精准等级+90,护甲穿透等级+76；精准等级+84,护甲穿透等级×0.9268；精准等级×0.9333,4,486,480,0.9750,1,红色,,0,742.37-1114.55,3500,265.27,,,50798,拉玛兰迪的抉择之刃,251,2,1,17,无,,34014,复仇角斗士的战斧,47771,4,146,70
101080,掠影战弓,武器,敏捷输出,2,2,15,弓,250,敏捷+47；耐力+43,攻击强度+62；暴击等级+29；急速等级+25,攻击强度+67；暴击等级+31；急速等级+24,攻击强度×1.0806；暴击等级×1.0690；急速等级×0.9600,5,184,206,1.0291,1,红色,,0,461.00-789.15,2800,223.24,26,,45327,海妖的悲鸣,238,2,2,15,无,,30318,灵弦长弓,41875,5,175,70
101081,晶歌森林长弓,武器,敏捷输出,2,2,15,弓,250,敏捷+44；耐力+34,攻击强度+69；暴击等级+31；命中等级+28,攻击强度+73；暴击等级+30；命中等级+28,攻击强度×1.0580；暴击等级×0.9677；命中等级×1.0000,5,207,206,1.0146,2,黄色,蓝色,0,485.83-805.43,2900,222.63,,,50776,海洋之神骨弓,251,2,2,15,无,,34334,索利达尔，群星之怒,48902,5,164,70
101082,时空之弯弓,武器,敏捷输出,2,2,15,弓,250,敏捷+44；耐力+34,攻击强度+69；暴击等级+31；命中等级+28,攻击强度+72；暴击等级+29；命中等级+27,攻击强度×1.0435；暴击等级×0.9355；命中等级×0.9643,5,207,206,1.0000,1,蓝色,,0,485.83-805.43,2900,222.63,,,50776,海洋之神骨弓,251,2,2,15,无,,23051,防御者之刃,35450,5,86,60
101083,疾影战弓,武器,敏捷输出,2,2,15,弓,250,敏捷+42；耐力+34,攻击强度+59；护甲穿透等级+25；命中等级+25,攻击强度+57；护甲穿透等级+25；命中等级+23,攻击强度×0.9661；护甲穿透等级×1.0000；命中等级×0.9200,5,176,185,0.9784,0,,,0,469.19-784.44,2800,223.86,,,48711,洛克夏拉，暗影诛灭者,245,2,2,15,无,,34196,奎尔萨拉斯金弓,48294,4,154,70
101084,圣光·猎枪,武器,敏捷输出,2,3,26,远程武器,250,敏捷+43；耐力+45,攻击强度+46；暴击等级+30；急速等级+22,攻击强度+43；暴击等级+30；急速等级+21,攻击强度×0.9348；暴击等级×1.0000；急速等级×0.9545,5,201,186,0.9785,2,红色,黄色,0,485.12-797.51,2900,221.14,,,47523,菲斯克的自动火炮,258,2,3,26,无,,35075,野蛮角斗士的步枪,49393,4,154,70
101085,余烬裂云长枪,武器,敏捷输出,2,3,26,远程武器,250,敏捷+44；耐力+32,攻击强度+70；护甲穿透等级+31；急速等级+28,攻击强度+64；护甲穿透等级+32；急速等级+29,攻击强度×0.9143；护甲穿透等级×1.0323；急速等级×1.0357,5,206,205,0.9805,1,黄色,,0,495.72-827.20,3000,220.49,,,51385,打桩枪,251,2,3,26,无,,34530,复仇角斗士的步枪,48183,4,146,70
101086,沙塔斯之步枪,武器,敏捷输出,2,3,26,远程武器,250,敏捷+43；耐力+24,攻击强度+68；暴击等级+31；命中等级+19,攻击强度+68；暴击等级+31；命中等级+18,攻击强度×1.0000；暴击等级×1.0000；命中等级×0.9474,5,177,185,0.9946,2,蓝色,红色,0,469.19-784.44,2800,223.86,,,48022,大口径燧石火枪,245,2,3,26,无,,32325,坚韧卫士火枪,44962,4,141,70
101087,龙骨荒野之猎枪,武器,敏捷输出,2,3,26,远程武器,250,敏捷+47；耐力+39,攻击强度+62；急速等级+32；护甲穿透等级+24,攻击强度+66；急速等级+32；护甲穿透等级+22,攻击强度×1.0645；急速等级×1.0000；护甲穿透等级×0.9167,5,183,204,1.0098,0,,,0,478.03-817.54,2900,223.37,26,,45261,巨人之灾,238,2,3,26,无,,29949,奥金气枪,42178,4,134,70
101088,血精灵魔导师之钉锤,武器,力量输出,2,4,21,主手武器,250,耐力+91；力量+42,暴击等级+44；命中等级+39；精准等级+36,暴击等级+47；命中等级+40；精准等级+34,暴击等级×1.0682；命中等级×1.0256；精准等级×0.9444,5,253,252,1.0079,1,红色,,0,242.20-450.65,1700,203.78,,,50760,断骨权杖,251,2,4,13,同子类坦克评级等价替换,躲闪等级→暴击等级；防御等级→精准等级,30317,宇宙灌注者,41873,5,175,70
101089,金曦·权杖,武器,力量输出,2,4,21,主手武器,250,耐力+80；力量+61,命中等级+30；护甲穿透等级+24；暴击等级+33,命中等级+29；护甲穿透等级+25；暴击等级+33,命中等级×0.9667；护甲穿透等级×1.0417；暴击等级×1.0000,5,218,228,1.0000,1,黄色,,0,228.29-424.42,1600,203.97,,,48714,忠烈之锤,245,2,4,13,同子类坦克评级等价替换,躲闪等级→命中等级；招架等级→护甲穿透等级；防御等级→暴击等级,34335,圣灵之锤,48029,4,164,70
101090,索拉查之短锤,武器,力量输出,2,4,21,主手武器,250,耐力+80；力量+61,急速等级+30；暴击等级+24；精准等级+33,急速等级+30；暴击等级+24；精准等级+30,急速等级×1.0000；暴击等级×1.0000；精准等级×0.9091,5,218,228,0.9868,0,,,0,228.29-424.42,1600,203.97,,,48699,鲜血与荣耀,245,2,4,13,同子类坦克评级等价替换,躲闪等级→急速等级；招架等级→暴击等级；防御等级→精准等级,34176,哀难,47992,4,154,70
101091,山岳·铁锤,武器,坦克,2,4,21,主手武器,250,耐力+80；力量+61,躲闪等级+30；招架等级+24；防御等级+33,躲闪等级+31；招架等级+23；防御等级+30,躲闪等级×1.0333；招架等级×0.9583；防御等级×0.9091,5,218,228,0.9868,2,蓝色,红色,0,228.29-424.42,1600,203.97,,,48714,忠烈之锤,245,2,4,13,无,,34199,执政官之槌,48908,4,154,70
101092,寒冰皇冠钉锤,武器,坦克,2,4,21,主手武器,250,耐力+91；力量+42,躲闪等级+44；命中等级+39；防御等级+36,躲闪等级+47；命中等级+41；防御等级+34,躲闪等级×1.0682；命中等级×1.0513；防御等级×0.9444,5,253,252,1.0119,2,红色,黄色,0,242.20-450.65,1700,203.78,,,50760,断骨权杖,251,2,4,13,无,,34988,野蛮角斗士的碎骨锤,49136,4,154,70
101093,泰坦监护者之权杖,武器,坦克,2,4,21,主手武器,250,耐力+92；力量+48,躲闪等级+43；精准等级+30；防御等级+34,躲闪等级+40；精准等级+32；防御等级+31,躲闪等级×0.9302；精准等级×1.0667；防御等级×0.9118,5,197,247,0.9838,1,黄色,,0,243.06-452.42,1700,204.55,,,45892,雷霆的传承,225,2,4,13,无,,35014,野蛮角斗士的木槌,49135,4,154,70
101094,远征军之铁锤,武器,法系输出,2,4,21,主手武器,250,智力+58；耐力+58,法术强度+651；暴击等级+53；急速等级+49,法术强度+641；暴击等级+54；急速等级+52,法术强度×0.9846；暴击等级×1.0189；急速等级×1.0612,5,878,869,0.9931,2,黄色,蓝色,0,102.14-322.29,1800,117.90,,,50051,真炎锤,251,2,4,21,无,,35082,野蛮角斗士的拯救,49146,4,154,70
101095,幻影之权杖,武器,法系输出,2,4,21,主手武器,250,耐力+40；智力+61,暴击等级+38；急速等级+56；法术强度+648,暴击等级+35；急速等级+56；法术强度+593,暴击等级×0.9211；急速等级×1.0000；法术强度×0.9151,5,807,843,0.9312,1,蓝色,,0,84.47-270.09,1500,118.19,,,48709,碎心者,245,2,4,21,无,,32500,卡拉波水晶之塔,45365,4,151,70
101096,寒星破界短锤,武器,法系输出,2,4,21,主手武器,250,耐力+40；智力+61,暴击等级+38；急速等级+56；法术强度+648,暴击等级+36；急速等级+52；法术强度+629,暴击等级×0.9474；急速等级×0.9286；法术强度×0.9707,5,807,843,0.9703,1,红色,,0,84.47-270.09,1500,118.19,,,48693,破心者,245,2,4,21,无,,33662,复仇角斗士的碎骨锤,47606,4,146,70
101097,奥格瑞玛铁锤,武器,治疗,2,4,21,主手武器,250,耐力+44；智力+47,法术强度+648；每5秒法力回复+26；暴击等级+52,法术强度+650；每5秒法力回复+24；暴击等级+53,法术强度×1.0031；每5秒法力回复×0.9231；暴击等级×1.0192,5,783,817,1.0012,1,蓝色,,0,101.15-323.28,1800,117.90,,,48039,大地酋长之锤,245,2,4,21,无,,33687,复仇角斗士的木槌,47740,4,146,70
101098,红龙铁锤,武器,治疗,2,4,21,主手武器,250,耐力+67；智力+55,法术强度+651；急速等级+52；每5秒法力回复+26,法术强度+620；急速等级+52；每5秒法力回复+27,法术强度×0.9524；急速等级×1.0000；每5秒法力回复×1.0385,5,859,851,0.9647,2,黄色,红色,0,123.96-393.68,2200,117.65,,,51004,感染之伤,251,2,4,21,无,,34896,纳鲁赐福之槌,49111,4,146,70
101099,守望者权杖,武器,治疗,2,4,21,主手武器,250,耐力+44；智力+47,法术强度+648；每5秒法力回复+26；暴击等级+52,法术强度+639；每5秒法力回复+24；暴击等级+52,法术强度×0.9861；每5秒法力回复×0.9231；暴击等级×1.0000,5,783,817,0.9865,0,,,0,101.15-323.28,1800,117.90,,,47962,银色治愈者,245,2,4,21,无,,30108,浅水权杖,47438,4,141,70
101100,陨星断岳战锤,武器,力量输出,2,5,17,双手武器,250,力量+164；耐力+162,暴击等级+103；命中等级+83,暴击等级+93；命中等级+79,暴击等级×0.9029；命中等级×0.9518,4,456,512,0.9727,0,,,0,766.44-1148.56,3600,265.97,,,45521,辟地,238,2,5,17,无,,17182,萨弗拉斯，炎魔拉格纳罗斯之手,29698,5,80,60
101101,幻光净世破甲锤,武器,力量输出,2,5,17,双手武器,250,力量+150；耐力+124,暴击等级+132；急速等级+69,暴击等级+130；急速等级+73,暴击等级×0.9848；急速等级×1.0580,4,353,475,1.0042,2,黄色,蓝色,0,772.27-1159.03,3600,268.24,,,49802,千钧,219,2,5,17,无,,34989,野蛮角斗士的碾骨锤,49993,4,154,70
101102,太古·重锤,武器,力量输出,2,5,17,双手武器,250,力量+146；耐力+161,暴击等级+87；护甲穿透等级+88,暴击等级+86；护甲穿透等级+89,暴击等级×0.9885；护甲穿透等级×1.0114,4,520,482,1.0000,0,,,0,763.43-1145.62,3600,265.15,,,51796,米奈希尔战槌,258,2,5,17,无,,33663,复仇角斗士的碾骨锤,47742,4,146,70
101103,嚎风峡湾之破甲锤,武器,力量输出,2,5,17,双手武器,250,力量+146；耐力+162,暴击等级+94；精准等级+75,暴击等级+90；精准等级+68,暴击等级×0.9574；精准等级×0.9067,4,483,477,0.9769,0,,,0,742.37-1114.55,3500,265.27,,,51562,公牛之心,251,2,5,17,无,,32332,诅咒火炬,45350,4,141,70
101104,永夜之长枪,武器,力量输出,2,6,17,双手武器,250,力量+154；耐力+162,暴击等级+75；命中等级+102,暴击等级+76；命中等级+104,暴击等级×1.0133；命中等级×1.0196,4,499,493,1.0061,2,红色,黄色,0,721.53-1082.79,3400,265.34,,,50761,堡垒卫士的巨剑,251,2,8,17,同手位力量双手预算,,34183,魔脊之枪,47996,4,154,70
101105,石爪山之三叉戟,武器,力量输出,2,6,17,双手武器,250,力量+162；耐力+162,暴击等级+98；急速等级+90,暴击等级+91；急速等级+90,暴击等级×0.9286；急速等级×1.0000,4,518,512,0.9863,0,,,0,763.21-1146.31,3600,265.21,,,50048,奎尔德拉，信仰之力,251,2,8,17,同手位力量双手预算,,35064,野蛮角斗士的痛苦之锯,49142,4,154,70
101106,寒霜·三叉戟,武器,力量输出,2,6,17,双手武器,250,力量+155；耐力+162,暴击等级+94；护甲穿透等级+85,暴击等级+87；护甲穿透等级+88,暴击等级×0.9255；护甲穿透等级×1.0353,4,474,496,0.9919,2,蓝色,红色,0,764.34-1147.54,3600,265.54,,,47069,公正使者,245,2,1,17,同手位力量双手预算,,33727,复仇角斗士的痛苦之锯,40368,4,146,70
101107,龙鳞三叉戟,武器,敏捷输出,2,6,17,双手武器,250,敏捷+134；耐力+142,攻击强度+168；暴击等级+94；急速等级+82,攻击强度+163；暴击等级+94；急速等级+81,攻击强度×0.9702；暴击等级×1.0000；急速等级×0.9878,5,708,620,0.9903,0,,,0,720.60-1082.24,3400,265.12,,,50178,血瀑,264,2,6,17,无,,32248,荒芜之戟,45318,4,141,70
101108,银辉之长矛,武器,敏捷输出,2,6,17,双手武器,250,敏捷+128；耐力+132,攻击强度+162；暴击等级+77；护甲穿透等级+93,攻击强度+149；暴击等级+70；护甲穿透等级+95,攻击强度×0.9198；暴击等级×0.9091；护甲穿透等级×1.0215,5,565,592,0.9696,1,黄色,,0,658.41-987.62,3100,265.49,,,49496,强化的暗影之击,245,2,6,17,无,,32025,残酷角斗士的痛苦之锯,41562,4,136,70
101109,擎天战戟,武器,敏捷输出,2,6,17,双手武器,250,耐力+109；敏捷+143,攻击强度+206；暴击等级+79；命中等级+101,攻击强度+187；暴击等级+83；命中等级+94,攻击强度×0.9078；暴击等级×1.0506；命中等级×0.9307,5,537,638,0.9655,0,,,0,724.08-1087.26,3400,266.37,,,50296,逆戟鲸猎叉,232,2,6,17,无,,28774,深渊巨刃,40366,4,125,70
101110,轮回之军刀,武器,力量输出,2,7,21,主手武器,250,力量+44；耐力+92,暴击等级+41；精准等级+39；命中等级+35,暴击等级+41；精准等级+38；命中等级+34,暴击等级×1.0000；精准等级×0.9744；命中等级×0.9714,5,212,251,0.9920,1,红色,,0,228.50-425.01,1600,204.22,,,45110,泰坦禁卫,232,2,7,13,同子类坦克评级等价替换,防御等级→暴击等级；招架等级→精准等级,30311,迁跃切割者,41867,5,175,70
101111,征途军刀,武器,力量输出,2,7,21,主手武器,250,力量+44；耐力+91,暴击等级+41；护甲穿透等级+41；精准等级+36,暴击等级+42；护甲穿透等级+41；精准等级+35,暴击等级×1.0244；护甲穿透等级×1.0000；精准等级×0.9722,5,254,253,1.0000,1,黄色,,0,228.30-424.84,1600,204.11,,,51010,整容刀,251,2,7,13,同子类坦克评级等价替换,防御等级→暴击等级；招架等级→护甲穿透等级,32837,埃辛诺斯战刃,45479,5,156,70
101112,通灵学院利剑,武器,力量输出,2,7,21,主手武器,250,力量+61；耐力+80,精准等级+32；急速等级+15,精准等级+30；急速等级+16,精准等级×0.9375；急速等级×1.0667,4,179,188,0.9947,1,蓝色,,0,213.77-398.48,1500,204.08,530,,48044,热情护卫者,245,2,7,13,同子类坦克评级等价替换,防御等级→精准等级；躲闪等级→急速等级,32838,埃辛诺斯战刃,45481,5,156,70
101113,冰封·短剑,武器,坦克,2,7,21,主手武器,250,力量+61；耐力+81,防御等级+25；躲闪等级+33；招架等级+32,防御等级+25；躲闪等级+33；招架等级+35,防御等级×1.0000；躲闪等级×1.0000；招架等级×1.0938,5,250,232,1.0129,0,,,0,228.09-425.07,1600,204.11,,,47513,奥格瑞姆斜锋剑,258,2,7,13,无,,22736,安杜尼苏斯，灵魂的收割者,35152,5,100,60
101114,焚天长剑,武器,坦克,2,7,21,主手武器,250,力量+61；耐力+80,防御等级+32；躲闪等级+15,防御等级+32；躲闪等级+15,防御等级×1.0000；躲闪等级×1.0000,4,179,188,1.0000,1,红色,,0,213.77-398.48,1500,204.08,530,,47967,十字军的荣耀,245,2,7,13,无,,19019,雷霆之怒，逐风者的祝福之剑,30606,5,80,60
101115,圣贤军刀,武器,坦克,2,7,21,主手武器,250,力量+61；耐力+81,防御等级+25；躲闪等级+33；招架等级+32,防御等级+23；躲闪等级+32；招架等级+33,防御等级×0.9200；躲闪等级×0.9697；招架等级×1.0312,5,250,232,0.9914,1,黄色,,0,228.09-425.07,1600,204.11,,,47506,银翼护卫者,258,2,7,13,无,,61040,主-阿兹加洛战刃·绿,420106,5,70,70
101116,潜行者之佩剑,武器,法系输出,2,7,21,主手武器,250,耐力+58；智力+58,法术强度+651；暴击等级+53；急速等级+49,法术强度+679；暴击等级+52；急速等级+52,法术强度×1.0430；暴击等级×0.9811；急速等级×1.0612,5,878,869,1.0345,1,黄色,,0,119.00-375.83,2100,117.82,,,50047,奎尔德拉，心灵之镜,251,2,7,21,无,,61041,副-阿兹加洛战刃·绿,421039,5,70,70
101117,复苏·短剑,武器,法系输出,2,7,21,主手武器,250,智力+66；耐力+46,暴击等级+54；法术强度+648；命中等级+46,暴击等级+52；法术强度+654；命中等级+47,暴击等级×0.9630；法术强度×1.0093；命中等级×1.0217,5,823,860,1.0058,1,蓝色,,0,136.61-432.77,2400,118.62,,,49499,流光碧空之歌,245,2,7,21,无,,61042,主-阿兹加洛战刃·红,420108,5,70,70
