entry,名称,分组,定位,class,subclass,InventoryType,槽位,装等,白字属性,绿字归一值,绿字最终值,绿字最终随机系数,属性条数,模板原始属性总和,230归一属性总和,随机前后总属性比,插槽数量,插槽1颜色,插槽2颜色,插槽Bonus,伤害,攻速毫秒,DPS,护甲,格挡值,基准entry,基准名称,基准装等,基准class,基准subclass,基准InventoryType,预算回退方式,等价词条映射,外观entry,外观名称,displayid,外观品质,外观物品装等,外观需求等级
99871,缚龙之戒,通用槽位,坦克,4,0,11,戒指,230,力量+65；耐力+99,防御等级+35；躲闪等级+36；招架等级+35,防御等级+34；躲闪等级+35；招架等级+33,防御等级×0.9714；躲闪等级×0.9722；招架等级×0.9429,5,310,270,0.9852,2,红色,黄色,0,,,,,,47149,叛君徽记,245,4,0,11,无,,28753,循环之戒,9846,4,115,70
99872,死亡骑士之霜裔,通用槽位,坦克,4,0,11,戒指,230,力量+66；耐力+99,躲闪等级+47；招架等级+38,躲闪等级+50；招架等级+37,躲闪等级×1.0638；招架等级×0.9737,4,238,250,1.0080,1,黄色,,0,,,,467,,45874,寒冬徽记,225,4,0,11,无,,31399,自然屏障,44086,4,115,70
99873,苍穹斗篷,通用槽位,坦克,4,1,16,披风,230,力量+66；耐力+99,防御等级+37；躲闪等级+34；招架等级+30,防御等级+36；躲闪等级+31；招架等级+28,防御等级×0.9730；躲闪等级×0.9118；招架等级×0.9333,5,240,266,0.9774,0,,,0,,,,160,,49832,怪异的符文剑布,219,4,1,16,无,,33484,多莉的拥抱,47589,4,136,70
99874,魔铁披风,通用槽位,坦克,4,1,16,披风,230,力量+48；耐力+97,防御等级+44；躲闪等级+42；命中等级+37,防御等级+45；躲闪等级+41；命中等级+37,防御等级×1.0227；躲闪等级×0.9762；命中等级×1.0000,5,274,268,1.0000,1,红色,,0,,,,160,,45319,造物者披风,232,4,1,16,无,,32420,夜色之末,45480,4,130,70
99875,守望者之披风,通用槽位,坦克,4,1,16,披风,230,力量+50；耐力+99,防御等级+44；躲闪等级+45；精准等级+33,防御等级+47；躲闪等级+44；精准等级+36,防御等级×1.0682；躲闪等级×0.9778；精准等级×1.0909,5,310,271,1.0185,1,黄色,,0,,,,159,,47275,恶魔领主的荣傲披风,245,4,1,16,无,,29925,凤翼披风,46126,4,128,70
99876,铁壁罩袍,通用槽位,坦克,4,1,16,披风,230,力量+47；耐力+97,防御等级+51；招架等级+33；命中等级+39,防御等级+55；招架等级+36；命中等级+38,防御等级×1.0784；招架等级×1.0909；命中等级×0.9744,5,255,267,1.0225,0,,,0,,,,161,,46014,萨隆邪铁畸体披风,225,4,1,16,无,,30098,锋鳞作战披风,43597,4,128,70
99877,断岳魔典,副手,法系输出,4,0,23,副手物品,230,智力+33；耐力+53,急速等级+49；法术强度+77；暴击等级+50,急速等级+45；法术强度+81；暴击等级+50,急速等级×0.9184；法术强度×1.0519；暴击等级×1.0000,5,267,262,1.0000,0,,,0,,,,,,50309,枯萎之心,232,4,0,23,无,,38322,铁箍之书,23171,4,200,77
99878,日蚀之裁断,副手,法系输出,4,0,23,副手物品,230,耐力+48；智力+50,法术强度+78；暴击等级+38；命中等级+47,法术强度+73；暴击等级+38；命中等级+48,法术强度×0.9359；暴击等级×1.0000；命中等级×1.0213,5,283,261,0.9847,0,,,0,,,,,,45617,宇宙,239,4,0,23,无,,35008,野蛮角斗士的决战,39505,4,159,70
99879,玄铁之临世,副手,法系输出,4,0,23,副手物品,230,耐力+50；智力+47,法术强度+68；命中等级+36；急速等级+44,法术强度+62；命中等级+34；急速等级+43,法术强度×0.9118；命中等级×0.9444；急速等级×0.9773,5,250,245,0.9633,2,红色,黄色,0,,,,,,47913,光明邪使的专注,232,4,0,23,无,,34179,深渊之心,48894,4,154,70
99880,铁炉堡的血月,副手,法系输出,4,0,23,副手物品,230,耐力+50；智力+47,法术强度+68；命中等级+36；急速等级+44,法术强度+64；命中等级+34；急速等级+45,法术强度×0.9412；命中等级×0.9444；急速等级×1.0227,5,250,245,0.9796,1,黄色,,0,,,,,,47742,降福圣杯,232,4,0,23,无,,34206,贵族精灵的赞美诗,48895,4,154,70
99881,神圣圣契,副手,治疗,4,0,23,副手物品,230,耐力+49；智力+50；精神+40,暴击等级+52；法术强度+71,暴击等级+47；法术强度+71,暴击等级×0.9038；法术强度×1.0000,5,251,262,0.9809,2,蓝色,黄色,0,,,,,,45314,点火短杖,225,4,0,23,无,,30911,净化节杖,39420,4,151,70
99882,源质之法球,副手,治疗,4,0,23,副手物品,230,耐力+56；智力+49；精神+47,法术强度+77；急速等级+37,法术强度+74；急速等级+34,法术强度×0.9610；急速等级×0.9189,5,271,266,0.9774,0,,,0,,,,,,45271,愈石者,232,4,0,23,无,,30872,黑暗秘密编年史,45211,4,141,70
99883,星海之灯盏,副手,治疗,4,0,23,副手物品,230,耐力+50；智力+50；精神+43,法术强度+78；暴击等级+43,法术强度+83；暴击等级+39,法术强度×1.0641；暴击等级×0.9070,5,305,264,1.0038,0,,,0,,,,,,47309,幻变咒符,245,4,0,23,无,,32350,灵感之触,41453,4,141,70
99884,虚空风暴的大地,副手,治疗,4,0,23,副手物品,230,耐力+56；智力+49；精神+47,法术强度+77；急速等级+37,法术强度+83；急速等级+36,法术强度×1.0779；急速等级×0.9730,5,271,266,1.0188,2,蓝色,黄色,0,,,,,,45271,愈石者,232,4,0,23,无,,32361,盲眼先知圣像,45275,4,141,70
99885,泰罗卡森林坚盾,盾牌,法系输出,4,6,14,盾牌,230,智力+50；耐力+50,暴击等级+46；急速等级+38；法术强度+76,暴击等级+44；急速等级+41；法术强度+80,暴击等级×0.9565；急速等级×1.0789；法术强度×1.0526,5,249,260,1.0192,0,,,0,,,,8128,226,45682,脉冲魔法之盾,225,4,6,14,无,,30314,相位壁垒,40867,5,175,70
99886,黑暗神殿之护盾,盾牌,法系输出,4,6,14,盾牌,230,耐力+64；智力+44,法术强度+69；急速等级+44；暴击等级+37,法术强度+70；急速等级+40；暴击等级+40,法术强度×1.0145；急速等级×0.9091；暴击等级×1.0811,5,280,258,1.0000,2,蓝色,红色,0,,,,7921,213,45470,智慧的坚持,239,4,6,14,无,,34986,野蛮角斗士的屏障,49154,4,159,70
99887,神恩之大盾,盾牌,法系输出,4,6,14,盾牌,230,耐力+50；智力+50,法术强度+78；急速等级+44；暴击等级+43,法术强度+85；急速等级+43；暴击等级+43,法术强度×1.0897；急速等级×0.9773；暴击等级×1.0000,5,305,265,1.0226,1,红色,,0,,,,7955,208,47287,决心壁垒,245,4,6,14,无,,35073,野蛮角斗士的壁垒,49153,4,159,70
99888,幻光壁垒,盾牌,法系输出,4,6,14,盾牌,230,耐力+50；智力+50,法术强度+78；急速等级+44；暴击等级+43,法术强度+74；急速等级+45；暴击等级+43,法术强度×0.9487；急速等级×1.0227；暴击等级×1.0000,5,305,265,0.9887,1,黄色,,0,,,,7955,208,47079,圣洁壁垒,245,4,6,14,无,,35094,野蛮角斗士的墙盾,49155,4,159,70
99889,守护者纹章盾,盾牌,治疗,4,6,14,盾牌,230,耐力+47；智力+43,每5秒法力回复+24；暴击等级+38；法术强度+68,每5秒法力回复+23；暴击等级+35；法术强度+74,每5秒法力回复×0.9583；暴击等级×0.9211；法术强度×1.0882,5,224,220,1.0091,1,蓝色,,0,,,,7914,220,47895,库卡隆的荣耀,232,4,6,14,无,,34185,折戟壁垒,48907,4,154,70
99890,霜狼酋长大盾,盾牌,治疗,4,6,14,盾牌,230,耐力+49；智力+51,每5秒法力回复+20；急速等级+47；法术强度+77,每5秒法力回复+21；急速等级+51；法术强度+70,每5秒法力回复×1.0500；急速等级×1.0851；法术强度×0.9091,5,248,244,0.9918,1,黄色,,0,,,,7914,220,45887,覆冰屏障,232,4,6,14,无,,34231,天使命运之盾,48906,4,154,70
99891,镇岳纹章盾,盾牌,治疗,4,6,14,盾牌,230,耐力+47；智力+43,每5秒法力回复+24；暴击等级+38；法术强度+68,每5秒法力回复+25；暴击等级+39；法术强度+74,每5秒法力回复×1.0417；暴击等级×1.0263；法术强度×1.0882,5,224,220,1.0364,1,红色,,0,,,,7914,220,47812,警觉护盾,232,4,6,14,无,,30909,安东尼达斯的专注纹章盾,45204,4,151,70
99892,圣光大盾,盾牌,治疗,4,6,14,盾牌,230,耐力+49；智力+51,每5秒法力回复+20；急速等级+47；法术强度+77,每5秒法力回复+20；急速等级+48；法术强度+84,每5秒法力回复×1.0000；急速等级×1.0213；法术强度×1.0909,5,248,244,1.0328,2,蓝色,黄色,0,,,,7914,220,45887,覆冰屏障,232,4,6,14,无,,32375,埃辛诺斯壁垒,45653,4,151,70
99893,雷霆崖纹章盾,盾牌,坦克,4,6,14,盾牌,230,力量+50；耐力+98,防御等级+31；招架等级+38；格挡值+100,防御等级+31；招架等级+41；格挡值+104,防御等级×1.0000；招架等级×1.0789；格挡值×1.0400,5,323,317,1.0221,0,,,0,,,,7914,220,47910,斗兽之盾,232,4,6,14,无,,33661,复仇角斗士的屏障,42376,4,146,70
99894,龙鳞纹章盾,盾牌,坦克,4,6,14,盾牌,230,力量+38；耐力+90,防御等级+34；格挡等级+33；招架等级+36,防御等级+32；格挡等级+32；招架等级+38,防御等级×0.9412；格挡等级×0.9697；招架等级×1.0556,5,236,231,0.9957,2,红色,黄色,0,,,,7914,220,45877,北风卫士,232,4,6,14,无,,30882,圣光壁垒,44863,4,141,70
99895,失落·盾牌,盾牌,坦克,4,6,14,盾牌,230,力量+43；耐力+97,防御等级+66；命中等级+29；精准等级+29,防御等级+68；命中等级+28；精准等级+31,防御等级×1.0303；命中等级×0.9655；精准等级×1.0690,5,270,264,1.0114,0,,,0,,,,8048,218,45450,北地屏障,232,4,6,14,无,,30889,卡兹洛加之心,44865,4,141,70
99896,静潮之塔盾,盾牌,坦克,4,6,14,盾牌,230,力量+66；耐力+98,防御等级+44；躲闪等级+25；格挡等级+32,防御等级+45；躲闪等级+24；格挡等级+29,防御等级×1.0227；躲闪等级×0.9600；格挡等级×0.9062,5,254,265,0.9887,1,蓝色,,0,,,,7982,228,40400,恐惧之墙,226,4,6,14,无,,32255,魔石壁垒,44869,4,141,70
99897,泰罗卡森林战斧,武器,力量输出,2,0,13,单手武器,230,力量+39；耐力+76,暴击等级+32；命中等级+25；精准等级+35,暴击等级+30；命中等级+27；精准等级+38,暴击等级×0.9375；命中等级×1.0800；精准等级×1.0857,5,199,207,1.0145,1,红色,,0,197.77-367.73,1600,176.72,,,40402,最后的笑容,226,2,0,13,同子类坦克评级等价替换,防御等级→暴击等级；招架等级→精准等级,34995,野蛮角斗士的切碎者,49150,4,154,70
99898,安其拉之手斧,武器,力量输出,2,0,13,单手武器,230,力量+51；耐力+76,暴击等级+27；护甲穿透等级+21；急速等级+31,暴击等级+26；护甲穿透等级+23；急速等级+33,暴击等级×0.9630；护甲穿透等级×1.0952；急速等级×1.0645,5,208,206,1.0146,2,黄色,蓝色,0,197.06-366.53,1600,176.12,,,50290,法瑞克的断腕斧,232,2,0,13,同子类坦克评级等价替换,防御等级→暴击等级；招架等级→护甲穿透等级；格挡等级→急速等级,35110,野蛮角斗士的战斧,49152,4,154,70
99899,青铜碎星手斧,武器,力量输出,2,0,13,单手武器,230,力量+51；耐力+76,精准等级+27；暴击等级+21；命中等级+31,精准等级+29；暴击等级+23；命中等级+30,精准等级×1.0741；暴击等级×1.0952；命中等级×0.9677,5,208,206,1.0146,1,蓝色,,0,197.06-366.53,1600,176.12,,,50290,法瑞克的断腕斧,232,2,0,13,同子类坦克评级等价替换,防御等级→精准等级；招架等级→暴击等级；格挡等级→命中等级,33669,复仇角斗士的利斧,46962,4,146,70
99900,屠龙者短斧,武器,敏捷输出,2,0,13,单手武器,230,敏捷+51；耐力+38,攻击强度+77；暴击等级+37；急速等级+29,攻击强度+70；暴击等级+40；急速等级+31,攻击强度×0.9091；暴击等级×1.0811；急速等级×1.0690,5,236,232,0.9914,0,,,0,320.22-596.11,2600,176.22,,,47898,冰锋,232,2,0,13,无,,32236,涨潮,44959,4,141,70
99901,利爪手斧,武器,敏捷输出,2,0,13,单手武器,230,敏捷+47；耐力+50,攻击强度+71；暴击等级+34；护甲穿透等级+34,攻击强度+74；暴击等级+37；护甲穿透等级+35,攻击强度×1.0423；暴击等级×1.0882；护甲穿透等级×1.0294,5,272,236,1.0297,0,,,0,184.35-343.65,1500,176.00,,,47266,血怒,245,2,0,13,无,,32254,残酷者,44960,4,141,70
99902,血色修道院之战斧,武器,敏捷输出,2,0,13,单手武器,230,敏捷+28；耐力+58,攻击强度+99；暴击等级+29；命中等级+38,攻击强度+97；暴击等级+30；命中等级+41,攻击强度×0.9798；暴击等级×1.0345；命中等级×1.0789,5,228,252,1.0079,1,蓝色,,0,322.19-598.82,2600,177.12,,,46031,疯狂之触,219,2,0,13,无,,33476,无情利斧,46999,4,138,70
99903,山岳手斧,武器,坦克,2,0,13,单手武器,230,力量+50；耐力+76,防御等级+27；招架等级+28；躲闪等级+24,防御等级+27；招架等级+26；躲闪等级+24,防御等级×1.0000；招架等级×0.9286；躲闪等级×1.0000,5,267,205,0.9902,1,蓝色,,0,196.71-366.59,1600,176.03,,,51795,托格拜恩，冰霜之王的战斧,258,2,0,13,无,,28433,邪恶位面战斧,41630,4,136,70
99904,轮回之手斧,武器,坦克,2,0,13,单手武器,230,力量+39；耐力+76,防御等级+32；命中等级+25；招架等级+35,防御等级+33；命中等级+24；招架等级+38,防御等级×1.0312；命中等级×0.9600；招架等级×1.0857,5,199,207,1.0145,1,红色,,0,197.77-367.73,1600,176.72,,,40402,最后的笑容,226,2,0,13,无,,31965,残酷角斗士的利斧,41559,4,136,70
99905,命轮手斧,武器,坦克,2,0,13,单手武器,230,力量+50；耐力+76,防御等级+27；招架等级+28；躲闪等级+24,防御等级+29；招架等级+27；躲闪等级+24,防御等级×1.0741；招架等级×0.9643；躲闪等级×1.0000,5,267,205,1.0049,1,黄色,,0,196.71-366.59,1600,176.03,,,51795,托格拜恩，冰霜之王的战斧,258,2,0,13,无,,29924,虚空梦魇,42177,4,134,70
99906,幽暗城之战斧,武器,力量输出,2,1,17,双手武器,230,力量+126；耐力+135,命中等级+60；暴击等级+73,命中等级+64；暴击等级+74,命中等级×1.0667；暴击等级×1.0137,4,457,394,1.0127,2,红色,黄色,0,657.14-986.60,3600,228.30,,,48713,洛萨战斧,245,2,1,17,无,,30316,毁灭,41560,5,175,70
99907,泰坦监护者战斧,武器,力量输出,2,1,17,双手武器,230,力量+126；耐力+134,护甲穿透等级+52；急速等级+90,护甲穿透等级+47；急速等级+87,护甲穿透等级×0.9038；急速等级×0.9667,4,411,402,0.9801,1,黄色,,0,641.24-962.35,3500,229.08,,,50267,枭首,232,2,1,17,无,,34997,野蛮角斗士的斩首斧,49149,4,154,70
99908,苍白战斧,武器,力量输出,2,1,17,双手武器,230,力量+135；耐力+108,暴击等级+69；护甲穿透等级+83,暴击等级+66；护甲穿透等级+85,暴击等级×0.9565；护甲穿透等级×1.0241,4,356,395,0.9975,2,蓝色,红色,0,645.48-969.31,3500,230.68,,,47493,崩坏利斧,219,2,1,17,无,,33670,复仇角斗士的斩首斧,47732,4,146,70
99909,镇魂巨斧,武器,力量输出,2,1,17,双手武器,230,力量+134；耐力+134,精准等级+86；急速等级+69,精准等级+94；急速等级+64,精准等级×1.0930；急速等级×0.9275,4,455,423,1.0071,2,红色,黄色,0,621.29-932.87,3400,228.55,,,45165,开天,238,2,1,17,无,,34014,复仇角斗士的战斧,47771,4,146,70
99910,石爪山猎弓,武器,敏捷输出,2,2,15,弓,230,敏捷+36；耐力+35,攻击强度+54；暴击等级+24；急速等级+22,攻击强度+51；暴击等级+22；急速等级+20,攻击强度×0.9444；暴击等级×0.9167；急速等级×0.9091,5,184,171,0.9591,0,,,0,373.03-638.56,2800,180.64,24,,45327,海妖的悲鸣,238,2,2,15,无,,30318,灵弦长弓,41875,5,175,70
99911,恒金·弯弓,武器,敏捷输出,2,2,15,弓,230,敏捷+29；耐力+43,护甲穿透等级+19；命中等级+18；攻击强度+72,护甲穿透等级+20；命中等级+17；攻击强度+77,护甲穿透等级×1.0526；命中等级×0.9444；攻击强度×1.0694,5,173,181,1.0276,0,,,0,376.41-700.10,2900,185.61,,,45872,雪崩,225,2,2,15,无,,34334,索利达尔，群星之怒,48902,5,164,70
99912,符文大师弯弓,武器,敏捷输出,2,2,15,弓,230,敏捷+34；耐力+28,攻击强度+60；暴击等级+25；命中等级+23,攻击强度+63；暴击等级+27；命中等级+25,攻击强度×1.0500；暴击等级×1.0800；命中等级×1.0870,5,207,170,1.0412,0,,,0,393.12-651.73,2900,180.15,,,50776,海洋之神骨弓,251,2,2,15,无,,23051,防御者之刃,35450,5,86,60
99913,月刃猎弓,武器,敏捷输出,2,2,15,弓,230,敏捷+40；耐力+29,命中等级+22；急速等级+26；攻击强度+55,命中等级+24；急速等级+27；攻击强度+56,命中等级×1.0909；急速等级×1.0385；攻击强度×1.0182,5,155,172,1.0233,1,红色,,0,347.16-646.02,3000,165.53,,,49844,蛛魔杀手,219,2,2,15,无,,34196,奎尔萨拉斯金弓,48294,4,154,70
99914,生长步枪,武器,敏捷输出,2,3,26,远程武器,230,敏捷+33；耐力+37,攻击强度+41；暴击等级+24；急速等级+19,攻击强度+45；暴击等级+22；急速等级+18,攻击强度×1.0976；暴击等级×0.9167；急速等级×0.9474,5,201,154,1.0065,1,红色,,0,392.55-645.33,2900,178.94,,,47523,菲斯克的自动火炮,258,2,3,26,无,,35075,野蛮角斗士的步枪,49393,4,154,70
99915,轮回破界猎枪,武器,敏捷输出,2,3,26,远程武器,230,敏捷+34；耐力+20,攻击强度+58；暴击等级+25；命中等级+15,攻击强度+60；暴击等级+25；命中等级+15,攻击强度×1.0345；暴击等级×1.0000；命中等级×1.0000,5,155,152,1.0132,2,黄色,蓝色,0,378.89-646.17,2800,183.05,,,47883,大口径燧石火枪,232,2,3,26,无,,34530,复仇角斗士的步枪,48183,4,146,70
99916,疾影猎枪,武器,敏捷输出,2,3,26,远程武器,230,敏捷+34；耐力+20,攻击强度+58；暴击等级+25；命中等级+15,攻击强度+63；暴击等级+27；命中等级+16,攻击强度×1.0862；暴击等级×1.0800；命中等级×1.0667,5,155,152,1.0526,2,蓝色,红色,0,378.89-646.17,2800,183.05,,,47740,外交专用佩枪,232,2,3,26,无,,32325,坚韧卫士火枪,44962,4,141,70
99917,风暴领主之火枪,武器,敏捷输出,2,3,26,远程武器,230,敏捷+36；耐力+32,攻击强度+54；急速等级+27；护甲穿透等级+21,攻击强度+51；急速等级+25；护甲穿透等级+19,攻击强度×0.9444；急速等级×0.9259；护甲穿透等级×0.9048,5,183,170,0.9588,2,红色,黄色,0,386.81-661.53,2900,180.75,24,,45261,巨人之灾,238,2,3,26,无,,29949,奥金气枪,42178,4,134,70
99918,夜幕之铁锤,武器,力量输出,2,4,21,主手武器,230,耐力+77；力量+35,命中等级+23；精准等级+32；暴击等级+27,命中等级+22；精准等级+30；暴击等级+29,命中等级×0.9565；精准等级×0.9375；暴击等级×1.0741,5,197,194,0.9948,1,红色,,0,197.06-366.53,1600,176.12,,,45876,战栗,232,2,4,13,同子类坦克评级等价替换,招架等级→精准等级；防御等级→暴击等级,30317,宇宙灌注者,41873,5,175,70
99919,纳格兰权杖,武器,力量输出,2,4,21,主手武器,230,耐力+77；力量+39,命中等级+37；精准等级+25；暴击等级+28,命中等级+38；精准等级+26；暴击等级+29,命中等级×1.0270；精准等级×1.0400；暴击等级×1.0357,5,197,206,1.0146,0,,,0,209.62-390.17,1700,176.41,,,45892,雷霆的传承,225,2,4,13,同子类坦克评级等价替换,躲闪等级→命中等级；防御等级→暴击等级,34335,圣灵之锤,48029,4,164,70
99920,仲裁者短锤,武器,力量输出,2,4,21,主手武器,230,力量+36；耐力+64,命中等级+27；暴击等级+33；精准等级+29,命中等级+28；暴击等级+32；精准等级+28,命中等级×1.0370；暴击等级×0.9697；精准等级×0.9655,5,207,189,0.9947,2,蓝色,红色,0,196.47-366.74,1600,176.00,,,45442,索萨利斯，守护者之锤,239,2,4,13,同子类坦克评级等价替换,防御等级→命中等级；招架等级→暴击等级,34176,哀难,47992,4,154,70
99921,陨星之战锤,武器,坦克,2,4,21,主手武器,230,耐力+77；力量+51,躲闪等级+28；招架等级+27；防御等级+23,躲闪等级+26；招架等级+29；防御等级+25,躲闪等级×0.9286；招架等级×1.0741；防御等级×1.0870,5,186,206,1.0097,0,,,0,197.44-368.84,1600,176.96,,,49783,幸运之阳,219,2,4,13,无,,34199,执政官之槌,48908,4,154,70
99922,极光之短锤,武器,坦克,2,4,21,主手武器,230,耐力+76；力量+34,躲闪等级+38；命中等级+32；防御等级+30,躲闪等级+38；命中等级+33；防御等级+28,躲闪等级×1.0000；命中等级×1.0312；防御等级×0.9333,5,253,210,0.9952,2,红色,黄色,0,208.88-388.65,1700,175.74,,,50760,断骨权杖,251,2,4,13,无,,34988,野蛮角斗士的碎骨锤,49136,4,154,70
99923,玄铁·战锤,武器,坦克,2,4,21,主手武器,230,耐力+77；力量+39,躲闪等级+37；精准等级+25；防御等级+28,躲闪等级+34；精准等级+27；防御等级+28,躲闪等级×0.9189；精准等级×1.0800；防御等级×1.0000,5,197,206,0.9951,1,黄色,,0,209.62-390.17,1700,176.41,,,45892,雷霆的传承,225,2,4,13,无,,35014,野蛮角斗士的木槌,49135,4,154,70
99924,擎天钉锤,武器,法系输出,2,4,21,主手武器,230,耐力+51；智力+50,法术强度+541；暴击等级+40；急速等级+22,法术强度+505；暴击等级+41；急速等级+24,法术强度×0.9335；暴击等级×1.0250；急速等级×1.0909,5,716,704,0.9531,0,,,0,92.44-283.21,1800,104.35,,,46035,埃尔苏加，热情勇士之手,232,2,4,21,无,,35082,野蛮角斗士的拯救,49146,4,154,70
99925,辉煌·战锤,武器,法系输出,2,4,21,主手武器,230,耐力+51；智力+50,法术强度+541；暴击等级+40；急速等级+22,法术强度+532；暴击等级+42；急速等级+21,法术强度×0.9834；暴击等级×1.0500；急速等级×0.9545,5,716,704,0.9886,1,蓝色,,0,92.44-283.21,1800,104.35,,,46035,埃尔苏加，热情勇士之手,232,2,4,21,无,,32500,卡拉波水晶之塔,45365,4,151,70
99926,希利苏斯铁锤,武器,法系输出,2,4,21,主手武器,230,耐力+33；智力+50,暴击等级+31；急速等级+48；法术强度+546,暴击等级+33；急速等级+50；法术强度+589,暴击等级×1.0645；急速等级×1.0417；法术强度×1.0788,5,807,708,1.0664,0,,,0,71.42-228.38,1500,99.93,,,48709,碎心者,245,2,4,21,无,,33662,复仇角斗士的碎骨锤,47606,4,146,70
99927,战争领主权杖,武器,治疗,2,4,21,主手武器,230,耐力+36；智力+39,法术强度+541；每5秒法力回复+25；暴击等级+51,法术强度+594；每5秒法力回复+24；暴击等级+49,法术强度×1.0980；每5秒法力回复×0.9600；暴击等级×0.9608,5,705,692,1.0723,1,蓝色,,0,87.52-278.29,1800,101.61,,,47894,大地酋长之锤,232,2,4,21,无,,33687,复仇角斗士的木槌,47740,4,146,70
99928,虚空风暴之战锤,武器,治疗,2,4,21,主手武器,230,耐力+35；智力+47,法术强度+543；急速等级+49；每5秒法力回复+18,法术强度+573；急速等级+49；每5秒法力回复+17,法术强度×1.0552；急速等级×1.0000；每5秒法力回复×0.9444,5,743,692,1.0419,0,,,0,92.58-282.40,1800,104.16,,,45147,指路星,238,2,4,21,无,,34896,纳鲁赐福之槌,49111,4,146,70
99929,奥格瑞玛之铁锤,武器,治疗,2,4,21,主手武器,230,耐力+36；智力+39,法术强度+541；每5秒法力回复+25；暴击等级+51,法术强度+589；每5秒法力回复+23；暴击等级+50,法术强度×1.0887；每5秒法力回复×0.9200；暴击等级×0.9804,5,705,692,1.0650,1,红色,,0,87.52-278.29,1800,101.61,,,47809,银色治愈者,232,2,4,21,无,,30108,浅水权杖,47438,4,141,70
99930,晨辉战锤,武器,力量输出,2,5,17,双手武器,230,力量+118；耐力+135,暴击等级+80；命中等级+65,暴击等级+73；命中等级+61,暴击等级×0.9125；命中等级×0.9385,4,406,398,0.9724,1,红色,,0,659.95-989.93,3600,229.15,,,46067,毁灭低语之锤,232,2,5,17,无,,17182,萨弗拉斯，炎魔拉格纳罗斯之手,29698,5,80,60
99931,炽焰驭天战锤,武器,力量输出,2,5,17,双手武器,230,力量+122；耐力+103,暴击等级+109；急速等级+58,暴击等级+117；急速等级+57,暴击等级×1.0734；急速等级×0.9828,4,353,392,1.0179,1,黄色,,0,663.95-996.47,3600,230.61,,,49802,千钧,219,2,5,17,无,,34989,野蛮角斗士的碾骨锤,49993,4,154,70
99932,守护战锤,武器,力量输出,2,5,17,双手武器,230,力量+117；耐力+139,暴击等级+77；护甲穿透等级+93,暴击等级+84；护甲穿透等级+93,暴击等级×1.0909；护甲穿透等级×1.0000,4,406,426,1.0164,1,蓝色,,0,642.83-965.81,3500,229.81,,,45282,铁魂,225,2,5,17,无,,33663,复仇角斗士的碾骨锤,47742,4,146,70
99933,陨星·巨锤,武器,力量输出,2,5,17,双手武器,230,力量+119；耐力+135,暴击等级+77；精准等级+63,暴击等级+80；精准等级+65,暴击等级×1.0390；精准等级×1.0317,4,483,394,1.0127,2,红色,黄色,0,638.25-958.23,3500,228.07,,,51562,公牛之心,251,2,5,17,无,,32332,诅咒火炬,45350,4,141,70
99934,霸主之长矛,武器,力量输出,2,6,17,双手武器,230,力量+134；耐力+134,暴击等级+85；命中等级+68,暴击等级+78；命中等级+67,暴击等级×0.9176；命中等级×0.9853,4,456,421,0.9810,2,红色,黄色,0,658.94-987.47,3600,228.67,,,45521,辟地,238,2,5,17,同手位力量双手预算,,34183,魔脊之枪,47996,4,154,70
99935,璀璨战戟,武器,力量输出,2,6,17,双手武器,230,力量+120；耐力+127,急速等级+115；暴击等级+68,急速等级+106；暴击等级+72,急速等级×0.9217；暴击等级×1.0588,4,367,430,0.9884,0,,,0,629.93-944.90,3400,231.59,,,40343,末日决战,213,2,8,17,同手位力量双手预算,,35064,野蛮角斗士的痛苦之锯,49142,4,154,70
99936,圣辉回响长枪,武器,力量输出,2,6,17,双手武器,230,力量+119；耐力+133,暴击等级+79；护甲穿透等级+64,暴击等级+84；护甲穿透等级+68,暴击等级×1.0633；护甲穿透等级×1.0625,4,430,395,1.0228,1,蓝色,,0,657.72-987.51,3600,228.50,,,45516,沃德雷萨，黑暗湮灭之剑,239,2,8,17,同手位力量双手预算,,33727,复仇角斗士的痛苦之锯,40368,4,146,70
99937,虚空·长枪,武器,敏捷输出,2,6,17,双手武器,230,敏捷+74；耐力+123,暴击等级+84；急速等级+69；攻击强度+231,暴击等级+92；急速等级+75；攻击强度+235,暴击等级×1.0952；急速等级×1.0870；攻击强度×1.0173,5,556,581,1.0310,1,红色,,0,587.79-882.73,3200,229.77,,,45311,无情之刃,225,2,6,17,无,,32248,荒芜之戟,45318,4,141,70
99938,灵光三叉戟,武器,敏捷输出,2,6,17,双手武器,230,敏捷+101；耐力+110,攻击强度+134；暴击等级+63；护甲穿透等级+77,攻击强度+123；暴击等级+63；护甲穿透等级+79,攻击强度×0.9179；暴击等级×1.0000；护甲穿透等级×1.0260,5,494,485,0.9814,1,黄色,,0,568.35-853.01,3100,229.25,,,49302,重铸的暗影之击,232,2,6,17,无,,32025,残酷角斗士的痛苦之锯,41562,4,136,70
99939,龙焰·战戟,武器,敏捷输出,2,6,17,双手武器,230,耐力+90；敏捷+109,攻击强度+181；暴击等级+65；命中等级+82,攻击强度+180；暴击等级+64；命中等级+89,攻击强度×0.9945；暴击等级×0.9846；命中等级×1.0854,5,537,527,1.0095,2,蓝色,红色,0,622.52-934.77,3400,229.01,,,50296,逆戟鲸猎叉,232,2,6,17,无,,28774,深渊巨刃,40366,4,125,70
